,term,weight
386,decent,0.00483875069147355
387,decently,0.0007907921220727373
388,decide,0.0016621995884475776
389,decided,0.00909746340299734
390,declined,0.0008607626337791083
391,deep,0.0006181246968843018
392,degree,0.0009406641584879828
393,delay,0.0012549288547652863
394,delicious,0.013899065087141055
395,deliver,0.001031827034051956
396,delivered,0.0013165435180728885
397,delivering,0.0008009641851748162
398,delivery,0.0012674383824159297
399,demand,0.0026805878522146247
400,denied,0.0005468050340208899
401,deserve,0.0010471541883906852
402,deserves,0.0010746708090725466
403,despite,0.0028868949517006407
404,dessert,0.0006175178272658927
405,didnt,0.0016846590953411113
406,died,0.0015273286493770097
407,diet,0.0020037720382086953
408,difference,0.0028634119128475213
409,different,0.004582266297081103
410,differently,0.0013481419795540628
411,difficult,0.0015495102472925298
412,difficulty,0.0011257280961272655
413,dill,0.0008394659617996243
414,dine,0.0018372531622852586
415,dining,0.003215353325932217
416,dinner,0.006163042953510024
417,dipping,0.0009379810458138337
418,dirty,0.0043052719523403215
419,disappointed,0.009688667351118802
420,disappointing,0.0025483066307055817
421,disappointment,0.00324215360112135
422,disaster,0.0006805280225172586
423,discovered,0.0009097808636276873
424,disgusted,0.0012911091140691603
425,disgusting,0.0024069209564468053
426,disney,0.0009102773548308169
427,disrespectful,0.0007093386286918033
428,dissatisfied,0.002648642775877385
429,distancing,0.0016235039229278588
430,distract,0.0007422851915956216
431,district,0.0006148133230342055
432,doe,0.004225702543790681
433,doesn,0.0063195874890977196
434,dog,0.002002144877263301
435,doing,0.00613410341610175
436,dollar,0.0017257331207807711
437,dont,0.004762459105894387
438,door,0.007205811740200366
439,double,0.0016058558667117388
440,doubt,0.001337526328649057
441,downside,0.0007383467628433075
442,dr,0.0018855197859746335
443,dressing,0.0011528598232568303
444,dried,0.0010439987073156767
445,drink,0.009230806211123455
446,drinks,0.0027823215403930306
447,driver,0.00262991057507619
448,drivethru,0.0016457192330660403
449,driving,0.0034018087917455806
450,drop,0.0010916523632411813
451,dropped,0.000612978471556704
452,drove,0.0055339041302091595
453,drumsticks,0.0006416234478083436
454,dry,0.007628893436779857
455,dump,0.001211560185293183
456,dy,0.000807777947496541
457,dying,0.0007736025623625846
458,eager,0.0011173261006984685
459,earlier,0.0007332827848430314
460,early,0.0014099007395813386
461,easier,0.0005704890118248565
462,easily,0.0015650105551949269
463,easy,0.0031236853176704305
464,eat,0.015275075985354429
465,eaten,0.0024578586962555864
466,eating,0.005655515460742731
467,eats,0.00105910042834942
468,efficiency,0.0012935438188557574
469,efficient,0.0014329501780806753
470,em,0.0008266056936030407
471,employees,0.0034657618903356194
472,encountered,0.0004917874679994107
473,end,0.0023588457700315342
474,ended,0.0033165639534793513
475,english,0.0005490691337581709
476,enjoy,0.0031489390791154407
477,enjoyed,0.003155041797842916
478,ensure,0.0017302838120517928
479,enter,0.000751124891037845
480,entering,0.002142892934817612
481,entire,0.0012850535180230493
482,entree,0.0008917186765864664
483,entry,0.0005533586744022321
484,especially,0.004865995187074259
485,establishment,0.0036967522080546453
486,eve,0.000944563801175766
487,evening,0.0013751156857290025
488,eventually,0.0009163388158896857
489,everybody,0.0006656798731533556
490,everytime,0.0020615343934134323
491,ex,0.0006546733178991453
492,exactly,0.0005655073201480961
493,exaggeration,0.0007915169695038213
494,excellent,0.004609808032412421
495,excited,0.0037898612350087406
496,excitement,0.0006747851546020633
497,excuse,0.0009357779325544358
498,execution,0.0009572757920304623
499,exhausted,0.0013189009960636543
500,exit,0.0012216071343941958
501,expect,0.004337594920713479
502,expectation,0.0008532716464746033
503,expected,0.002741966619327612
504,expecting,0.0013685279948961316
505,expediter,0.0007578113536907949
506,experienced,0.0010094080444508627
507,explain,0.0009207374679339902
508,explained,0.0016089455495646955
509,explanation,0.0011752287907521885
510,extent,0.001303427618615029
511,extra,0.00934933848866935
512,extremely,0.003957640668626125
513,eye,0.0034245553360080162
514,eyed,0.0005431139210882922
515,fabulous,0.001005754727640292
516,face,0.001703087819632204
517,fact,0.00303787425882051
518,failed,0.001714701727712981
519,fair,0.003975060279594545
520,fairly,0.002190525976562355
521,fall,0.0005652328413761416
522,familiar,0.001094282238547208
523,family,0.007393182158284698
524,famous,0.0079722417026141
525,fan,0.005705353577284803
526,fancy,0.0006366334572504418
527,fanta,0.0009070771957511829
528,fantastic,0.005496866788324204
529,far,0.00451086107378822
530,faster,0.002983306699474623
531,fat,0.0016506822358434978
532,fault,0.0012882618181972079
533,favorite,0.008416728109903916
534,favorites,0.0009646097928521398
535,feel,0.0061515667594667315
536,feeling,0.0018491824278759376
537,felt,0.0022094836712089304
538,fenway,0.001286908128976574
539,fight,0.0025873910571357324
540,fighting,0.0013872823215490518
541,figure,0.0017464336179040178
542,figured,0.001998153580001472
543,fila,0.0015862005845094012
544,file,0.0005620526258059827
545,filet,0.002421202536874365
546,filled,0.0014902022893622628
547,fillet,0.0010774597800888418
548,filling,0.003383214835982344
549,filthy,0.0017412426691079182
550,fine,0.003784993841395953
551,finger,0.002114786437580233
552,finish,0.0022765385255170125
553,finished,0.0015915735091641256
554,fired,0.0016233233085728416
555,fit,0.0009685920893067999
556,fix,0.001513131474708272
557,fl,0.0015284555229828952
558,flaky,0.0009704507794338164
559,flat,0.0012425125954097392
560,flavor,0.008959429303428017
561,flavorful,0.0023286055471959397
562,floor,0.0013874196994838066
563,fluffy,0.0018146007650178772
564,foil,0.0008734882037105031
565,folded,0.0008111081566185296
566,folk,0.0022252980212477025
567,folks,0.0010584377270459048
568,followed,0.0013721382899286772
569,foot,0.0009000736470985711
570,force,0.0007045923627158286
571,forever,0.003596230762560983
572,forget,0.003067195656119882
573,forgot,0.010635962172802967
574,forming,0.0006550436910040284
575,fortunately,0.0010782663593111752
576,forward,0.003141755072382027
577,foster,0.0009745324185728287
578,franchise,0.002247509662449531
579,freaking,0.0018733204740930005
580,free,0.003504529454078465
581,fremont,0.0009831767557981173
582,french,0.0052995813138760305
583,frequent,0.0007707695677470526
584,fresh,0.01651450594042229
585,freshly,0.002004463800554998
586,friday,0.0020379166976906985
587,friend,0.005264655226826049
588,friendly,0.011019818883989316
589,friends,0.0006544687072327559
590,fries,0.015244190608086615
591,frozen,0.001940825813971472
592,frustrated,0.0015305729235967293
593,fryer,0.0020944066691890896
594,frying,0.0009776296255201225
595,fuck,0.0019563263464016504
596,fucking,0.0023046632982142256
597,fully,0.0012060467874595302
598,fun,0.0008160221264220436
599,funny,0.0019383281075782003
600,furniture,0.0008259502841332072
601,fuss,0.0023508962415210895
602,future,0.0008278805619863348
603,gamble,0.0005928644539512204
604,game,0.0023993605353914713
605,garbage,0.0011956111401551963
606,gave,0.013198544614698741
607,general,0.0014122511224936845
608,generally,0.0007899015213561661
609,generous,0.0008287955735950451
610,gentleman,0.00197268930974815
611,getting,0.007327941840113084
612,ghetto,0.0010275790097496462
613,ghost,0.0018663160150251003
614,giant,0.0009198322101412288
615,girl,0.0036471832125215815
616,girlfriend,0.0007010365605717766
617,given,0.007852557496317357
618,giving,0.0048525952758113385
619,glad,0.00400530997506747
620,glove,0.0022535199494895537
621,gloves,0.0010947105763400046
622,god,0.0025237238067520036
623,gone,0.003420013245192547
624,gotta,0.002591990672869698
625,gotten,0.0033870984774177367
626,grab,0.002150492431029254
627,gras,0.0019337407194114078
628,grateful,0.0008582411361338115
629,grave,0.0007606422885966631
630,gravy,0.006010376189818518
631,grease,0.001997898200642099
632,greasy,0.0032647692891383255
633,green,0.002835755771744249
634,greeted,0.0014899941620112637
635,gross,0.004028954784174738
636,group,0.0011268018786729488
637,guess,0.006301890896895012
638,guessing,0.0012310473233500363
639,guilty,0.0013206073383137376
640,guy,0.008373593123058454
641,guys,0.0009265624321804288
642,hadn,0.00044979653980688867
643,haha,0.002046703128589123
644,hair,0.0028306698176944604
645,half,0.006330504027743427
646,hand,0.005430409018143808
647,handed,0.00318755572510677
648,handful,0.0007218003058825295
649,handle,0.0025078352876297095
650,handling,0.0016976692056481443
651,hands,0.0008459140337198172
652,hang,0.0006722961320445704
653,hankering,0.0011607083386204712
654,happen,0.0041005234146061515
655,happened,0.004259186132760176
656,happening,0.0008948984404450117
657,happens,0.0010402319065487408
658,happy,0.00234023946474629
659,hard,0.006271227641827619
660,hardly,0.0008243458813765815
661,hasn,0.0005559393397806976
662,hate,0.00390513135160338
663,haven,0.0035139794980088273
664,having,0.0038538462576255925
665,head,0.0021981828006188524
666,heading,0.0014237322429432125
667,health,0.0015638416816661212
668,hear,0.002936576146585455
669,heard,0.00707685129409662
670,hearing,0.0017535658084703006
671,heart,0.0011036420485106798
672,heat,0.004557044267654131
673,heavily,0.0019962438166544988
674,heavy,0.002202432946641524
675,heck,0.0015482086452993746
676,held,0.0018255401243622502
677,hell,0.001955535313556799
678,hello,0.002455999348399281
679,help,0.0045655069753110875
680,helpful,0.0015645741692071656
681,hesitant,0.0012685481881999792
682,hey,0.0019565555385763836
683,hidden,0.0006829531985806843
684,high,0.004139293509050122
685,highly,0.0019238253175038798
686,highway,0.0005882788449611721
687,hindsight,0.00041647333518763264
688,hint,0.001978733724663901
689,hire,0.0012348099316482387
690,hired,0.0009347698406923509
691,hit,0.004825627029442725
692,hold,0.0022640902630129195
693,holding,0.001023168791954078
694,holiday,0.001168313563855395
695,honest,0.0037339146150117512
696,honestly,0.004275909737726795
697,honey,0.0028571206007172935
698,hook,0.0016712339443570152
699,hooked,0.0013678903010005692
700,hope,0.004587538106377181
701,hoped,0.0006107715345003211
702,hopefully,0.0016120931942689432
703,hoping,0.002858972322648694
704,horrible,0.008464206175660429
705,hot,0.01383182548291576
706,hour,0.01107395245714037
707,hours,0.002341638121227929
708,house,0.004320463170218383
709,hp,0.001265232209677331
710,hubby,0.0010194967930279846
711,huge,0.006126838835921603
712,huh,0.001522639313785447
713,hung,0.0014466587672348984
714,hungry,0.002071157578142753
715,hurry,0.0009640204138476205
716,husband,0.007783658435346123
717,hyped,0.0024195023915287717
718,ice,0.004726225469994978
719,icky,0.001383900230853202
720,idea,0.0023709852149492506
721,ignore,0.0012184785464148156
722,ignored,0.0013048903310294258
723,illegal,0.0012229921568307502
724,imagine,0.0026201580245190192
725,immediately,0.0030779800693544967
726,impressed,0.004042023909602656
727,impression,0.0004635396625491335
728,impressive,0.0006012218090443052
729,improvement,0.0005383761051999155
730,inch,0.000587701027478609
731,included,0.0014625537761729067
732,inconsistent,0.0012907740679811422
733,inconvenience,0.0009246140735857541
734,inconvenienced,0.0007659983032457819
735,incorrect,0.0019653315419655534
736,incredibly,0.0022160581490769066
737,individual,0.0005807399087081683
738,indoor,0.0014389740090053034
739,inedible,0.0007331898250446204
740,inexcusable,0.0005339051146253057
741,infamous,0.007712802415472176
742,information,0.0012333727174010877
743,informed,0.0014638601892666416
744,insane,0.0014535167604157503
745,inside,0.010403950112578473
746,inspection,0.0006976686682387135
747,instead,0.005488333843862766
748,intentional,0.00047257661639338083
749,intentionally,0.0013400525912148405
750,intercom,0.0022013087818198046
751,intersection,0.0011601101710335651
752,intrigued,0.000754116258032156
753,inventory,0.0013296285789293847
754,irritated,0.0015368240388069646
755,island,0.0005189775300438414
756,isn,0.004128610929806523
757,isnt,0.0008116789598632806
758,issue,0.004675471071038048
759,item,0.005834329093002055
760,items,0.0027827878239639657
761,jam,0.001203549606332047
762,jambalaya,0.0018372099615267686
763,jesus,0.0013378723535254363
764,job,0.007446863950512665
765,jobs,0.0008458280440266327
766,joke,0.0027433522609514116
767,juicy,0.00856784396958006
768,jumping,0.0005914707528342348
769,keeping,0.0012387545231642954
770,kept,0.002398048286991207
771,ketchup,0.002181229568207362
772,kfc,0.004303359319480106
773,kick,0.0032086120720738716
774,kid,0.0027848690388888172
775,kidding,0.000875024036060854
776,kids,0.000689948868989795
777,kill,0.0019208687456627356
778,killing,0.0019205513172277698
779,kind,0.006345040197589953
780,kinda,0.0006725585669516954
781,king,0.0017322272629828332
782,kitchen,0.0034054870522223805
783,knew,0.0022059575084990815
784,knife,0.0012948899180088894
785,knowing,0.001172047414709508
786,known,0.0008279724066840528
787,krispy,0.001205497568573599
788,kudos,0.0012094497626264859
789,la,0.0010724918666964616
790,lack,0.004440195862001656
791,lacked,0.0008787481017419883
792,lacking,0.001678927436225342
793,lady,0.009809796182801518
794,lamp,0.0018521481552456775
795,lane,0.0010542970516738363
796,language,0.000710818526607745
797,large,0.010312715493962439
798,larger,0.002518113321652308
799,lastly,0.0007617322264239253
800,late,0.002684325692306314
801,lately,0.0009960602446322216
802,later,0.003716969688886268
803,launch,0.0006562179225450559
804,layer,0.0011098981951275576
805,lazy,0.001652640338872047
806,le,0.004859938861182372
807,lead,0.0003578330511885277
808,leadership,0.0004563237998252956
809,lean,0.000711389764559071
810,learned,0.0016466524886802297
811,leave,0.005110730658385988
812,leaving,0.001708415222364608
813,left,0.011175976811047237
814,leg,0.0009929997456280938
815,lemonade,0.002028102658718943
816,lesson,0.0023699629944615164
817,let,0.008575117552149467
818,letter,0.0011313017076597974
819,letting,0.0006621071523435932
820,lettuce,0.0008189216992489001
821,level,0.0026328313742307397
822,lid,0.0013094601447307915
823,life,0.004935329886674808
824,light,0.003044554754742029
825,liked,0.003887405453782851
826,likely,0.0013735514942043784
827,limit,0.0009218999664813677
828,limited,0.0020464971469403744
829,lined,0.0014111931911489587
830,lines,0.0009701608185855253
831,list,0.0007676422542538929
832,listen,0.0018949102896318327
833,literally,0.005393103381281938
834,little,0.007959934818533184
835,live,0.003999720162485301
836,lived,0.0012838348793870003
837,living,0.0010124184643151963
838,ll,0.01262632589338312
839,lobby,0.0029928486838839766
840,local,0.0011662198452831456
841,located,0.0019129178896931179
842,locations,0.0027223072414334867
843,locked,0.0007469745116946305
844,lol,0.004435665163955886
845,longer,0.004780000498681548
846,look,0.0065570290686466125
847,looked,0.006678575663412069
848,looking,0.0062428724518350034
849,lord,0.001091659462281142
850,lose,0.0009705236874191915
851,losing,0.001098410988203869
852,lost,0.001362056364171217
853,lot,0.012216022346726559
854,loud,0.001215397076960199
855,loudly,0.0005636245660144408
856,louisiana,0.001447100510949738
857,love,0.013641052749442566
858,loved,0.004454649467317643
859,lovely,0.0009598325292107083
860,low,0.0024469115610181538
861,luck,0.001053420896439851
862,lucky,0.0010648903570166894
863,luke,0.0007082634536880142
864,lukewarm,0.0014678363378255446
865,lunch,0.010118663975626482
866,lunchtime,0.002190339476306533
867,ma,0.0011087469314162938
868,mac,0.0059779042172409345
869,macaroni,0.0014864612076812868
870,machine,0.004211901937962004
871,mad,0.0017205416146393103
872,madness,0.0017055658377296606
873,magic,0.000812320893290011
874,main,0.0010837569679938608
875,major,0.0015566995760172445
876,making,0.005748167815748328
877,male,0.0015193047797653564
878,man,0.005596963899715408
879,managed,0.0012340953469871237
880,management,0.0043718008883612165
881,manager,0.014241397090950557
882,managing,0.0010878103932763644
883,manner,0.0007743519546557951
884,mardi,0.0019337407194114078
885,mark,0.0007353826224510158
886,market,0.0017229479197715457
887,marketing,0.0010169595181661263
888,marta,0.0012430702137567616
889,mash,0.002741485022927663
890,mashed,0.008827715208093603
891,mask,0.0028089913713360906
892,masks,0.0017419027169962367
893,massive,0.0015198909607745492
894,match,0.0011059018383787473
895,matter,0.0025843880185283962
896,maybe,0.007240909566954433
897,mayo,0.01550726483236894
898,mayonnaise,0.0027667130371207983
899,mcdonald,0.0013514612453541985
900,mcdonalds,0.0006909955622895928
901,meals,0.001330412247695253
902,mean,0.00493608553197446
903,meant,0.0005282626566397634
904,meat,0.0073352079568021625
905,mediocre,0.001542070065388315
906,medium,0.0038868810530343946
907,meet,0.00142155242591909
908,mention,0.003240199320924228
909,menu,0.00794984491037149
910,mess,0.0012214284017611969
911,message,0.0007895658263734947
912,messed,0.0041653544308210095
913,met,0.0014754955361099605
914,mgr,0.0012951818792960863
915,middle,0.002780527566011504
916,mild,0.005503966211516214
917,mile,0.002216322001071587
918,min,0.010522838520033238
919,mind,0.004544844028419611
920,minimum,0.0008211848498967118
921,mins,0.0019838610679349293
922,minus,0.0011138907039354945
923,minutes,0.006773237547608551
924,miserable,0.0022367372450753462
925,miss,0.0034015971525386515
926,missed,0.0007017688139484326
927,missing,0.005699561136553402
928,mistake,0.0032672666118156854
929,mix,0.0007775587326289877
930,mixed,0.001260445448311115
931,mixing,0.0008656407112797699
932,mlk,0.0025716382342844384
933,mobile,0.0009015345234568959
934,moist,0.0017692624318525968
